num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/last_target_update_ts,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/last_target_update_ts,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/td_error,info/learner/default_policy/mean_td_error,info/learner/default_policy/learner_stats/loss,info/learner/default_policy/learner_stats/cur_lr
0,nan,nan,nan,nan,0,0,16,1024,512,1024,512,1024,512,1024,512,1024,False,0,1,b9923_00000,fc27f06306f04dc99f2314d8398b66ba,2026-01-28_21-25-13,1769635513,7.445115327835083,7.445115327835083,2058746,htc-g060,10.137.21.60,7.445115327835083,0,1,33.403730392456055,1024,512,1024,512,0,nan,nan,nan,nan,0,0,[],[],447.414,1.04,492429.179,3281.803,156.012,16.667,1024,512,1024,512,0,46.550000000000004,12.099999999999998,0.006,0.028990056278277075,0.001,0.021738863889944705,[],[],"[-1.3359567  -3.0648177  -0.97650594 -1.8162757  -1.6061671  -1.5079864
 -1.2987336  -2.2939553  -5.331137   -2.5825546  -5.7818856  -1.7122754
 -1.6582853  -3.152163   -2.9666438  -2.4805415  -1.6175843  -2.8025827
 -1.7842313  -2.1397967  -1.8001126  -1.3589809  -0.9818523  -1.5378057
 -1.5552741  -2.0503383  -3.6156063  -5.4778295  -4.3161106  -2.3193374
 -1.1863154  -1.8851317  -1.040498   -2.3088942  -2.2720127  -1.8238844
 -1.9512242  -1.6108093  -1.8689198  -1.8887961  -1.264921   -1.5741963
 -2.9184153  -2.9680967  -1.597965   -4.0466638  -2.80402    -1.042153
 -1.0593859  -4.044089   -1.3507735  -1.0928402  -2.3532748  -1.7218212
 -5.649896   -1.080611   -1.7914617  -5.4778295  -3.1242106  -1.5743665
 -1.6767974  -1.5051746  -1.9512242  -3.6838675  -1.5879215  -1.6325909
 -0.9922377  -1.4179274  -1.3986363  -2.5352952  -1.2830663  -4.6126165
 -2.4680576  -2.1096559  -1.9006913  -1.6449865  -1.4300154  -1.4733692
 -1.7901803  -5.331137   -0.90491956 -1.8162757  -1.7137656  -1.3922857
 -1.6689589  -2.204153   -1.72984    -1.3233005  -2.3045497  -2.2162764
 -2.0229583  -1.792011   -6.3421545  -6.262311   -1.6196856  -0.8221388
 -1.7211648  -1.6611725  -1.7594954  -2.9747307  -2.7335896  -1.3096869
 -1.7903641  -1.031034   -1.7746735  -2.6229243  -1.6489484  -1.4706386
 -2.8025827  -1.6579539  -2.1544847  -1.067632   -5.9648714  -1.123498
 -2.0857553  -1.589097   -1.6598762  -2.415595   -2.0373712  -2.0975723
 -1.8610932  -4.96982    -2.8568244  -2.3495781  -2.3788779  -2.0055168
 -2.3228579  -2.5186152  -1.6523069  -1.6061671  -1.2403123  -2.525828
 -2.1112306  -3.8273644  -2.0198805  -3.6838675  -1.7911409  -1.3009254
 -2.3689656  -2.3391945  -2.1482654  -2.182216   -1.6495801  -3.72985
 -1.7368317  -1.1036562  -1.2830663  -1.643891   -1.575558   -2.3743129
 -1.8001126  -2.4021146  -0.97650594 -2.283158   -1.7888865  -1.9509073
 -2.4118395  -1.8697842  -1.8003768  -1.067632   -2.1482654  -2.4250047
 -1.7218212  -2.4763017  -3.72985    -1.9358281  -2.7100565  -1.6196856
 -1.9188058  -2.0286124  -1.3828138  -2.3676493  -1.6954255  -1.7892544
 -2.1234524  -2.7827828  -2.5143383  -1.5984493  -1.6523069  -2.525828
 -4.460651   -1.5352459  -1.3519661  -1.9138993  -0.889422   -1.684545
 -2.3095186  -1.2841966  -1.6068008  -1.8851317  -3.0473435  -2.218255
 -1.3093022  -2.1647816  -2.0818112  -4.091695   -1.7177029  -3.1272676
 -0.9679043  -1.87898    -2.3148284  -2.4680576  -1.5943694  -1.6501313
 -1.662053   -1.4274967  -1.9512242  -1.6086268  -3.0920203  -3.0264902
 -1.6534889  -1.6636419  -1.593584   -1.5325842  -4.433828   -4.26946
 -1.9165109  -2.5846188  -1.697222   -1.7137656  -1.5372099  -2.2600365
 -2.5352952  -3.0240748  -1.2351837  -2.1580768  -3.7548614  -2.354152
 -2.0228167  -1.0098991  -2.0989845  -2.1480558  -1.3817804  -2.255689
 -2.2528758  -2.834535   -1.4491428  -1.9190315  -1.7850769  -2.0503383
 -2.5352952  -1.7084595  -2.0132275  -1.6699111  -1.6122977  -1.5537677
 -2.3495781  -2.6372917  -1.8877832  -5.045595   -1.582902   -2.7335896
 -2.3270922  -2.4096076  -1.6147796  -1.5656089  -6.2698607  -2.7762437
 -1.5699455  -1.5777342  -2.5254855  -1.0828077  -1.4298685  -1.9186625
 -3.7379754  -1.3349683  -1.8029926  -1.4332538  -5.1694565  -2.3668592
 -1.4742643  -2.3066566  -1.3487059  -1.1156745  -3.2474196  -1.3568605
 -2.2694976  -0.90030205 -2.2507024  -1.7499354  -6.2698607  -5.287357
 -2.5702984  -1.930802   -1.1667033  -1.5862108  -1.7477479  -2.101589
 -2.5783763  -0.9203144  -1.1497834  -2.1908934  -1.6941824  -1.6215051
 -1.7266594  -0.95219594 -3.21004    -1.6324816  -1.515539   -1.8407507
 -1.8331224  -2.4138565  -1.6703571  -1.0025963  -1.6372871  -2.2507024
 -2.1820424  -1.9961004  -5.0700536  -1.833636   -2.0282202  -2.5824013
 -1.6531259  -1.8717408  -2.5958169  -1.471495   -2.4545019  -2.5526848
 -3.6038902  -1.2670298  -2.4334404  -2.598164   -1.7015921  -3.5761077
 -0.9263161  -1.6761712  -2.4560766  -1.4739791  -1.920992   -1.5552272
 -1.4765456  -1.8793997  -1.6941824  -1.1572288  -3.5011919  -2.044869
 -5.2912292  -1.8331224  -3.2578106  -1.9676186  -1.4332538  -1.8141683
 -1.5893877  -1.838972   -1.0152826  -2.1186712  -1.1993818  -2.0662048
 -1.5552272  -1.611408   -2.0976317  -5.2912292  -1.7023654  -1.693681
 -1.8003078  -1.5285592  -1.6439995  -1.2111555  -2.5115883  -1.6637806
 -2.346972   -2.29736    -1.6913375  -5.2912292  -1.3148758  -1.614229
 -1.8793997  -5.374866   -2.101589   -0.95436114 -2.563512   -6.105422
 -1.3905423  -1.5669119  -1.7540414  -1.636539   -2.5783627  -2.6840484
 -1.6404108  -1.7418662  -1.6845171  -2.3668592  -1.8628458  -1.477732
 -2.2497861  -1.3556634  -5.560781   -1.8352612  -5.687243   -2.8744667
 -1.6336821  -1.5811955  -1.1504309  -1.1659621  -1.1659621  -2.2716668
 -1.754261   -1.7604507  -1.9912242  -2.5695982  -2.0624475  -2.2984927
 -2.1464036  -2.1171362  -1.6115922  -3.1454499  -2.1634648  -1.3480586
 -1.6590044  -3.8493512  -2.6363914  -1.246466   -1.5912148  -1.7315763
 -2.1662378  -2.2694976  -1.4084387  -1.0852289  -2.3933914  -1.5712268
 -1.7350507  -5.9426856  -1.6736648  -2.2716668  -1.0976973  -1.4109523
 -1.6054746  -1.6264434  -1.774985   -2.563512   -3.5888114  -2.4410036
 -1.3148758  -1.513638   -1.4390835  -1.9322091  -1.7369628  -1.6604675
 -1.6878135  -1.0106522  -2.4891214  -2.0446503  -2.7108808  -2.7776177
 -3.5976515  -1.4373026  -2.3113592  -1.6947592  -1.7021596  -1.4597021
 -2.8739722  -1.3348151  -4.0308347  -2.6063964  -2.8739722  -2.3991404
 -1.8716738  -2.0212994  -2.3483713  -2.9533916  -5.440257   -2.264288
 -1.6748133  -2.346972   -2.5298917  -1.9912242  -2.3648605  -1.6816937
 -1.8563608  -3.0931814  -1.8292396  -1.8407507  -5.285333   -2.899157
 -1.898251   -1.2620763  -1.343852   -2.579886   -2.147843   -0.9920113
 -1.5285592  -1.6686502  -1.8498203  -1.593298   -2.182814   -3.1454499
 -4.486159   -2.713488   -1.7015921  -1.0898229  -1.5681951  -1.7521832
 -1.7604507  -2.1634648  -5.642236   -1.0025963  -1.9560773  -1.8549744
 -2.7735848  -2.948566   -1.8720363  -1.5917718  -2.5153182  -2.6063964
 -2.6248705  -1.8798631  -1.0567997  -2.5057106  -1.9579298  -5.374866
 -1.593298   -2.9631963 ]",-2.192756175994873,1.692835807800293,0.001
0,nan,nan,nan,nan,0,0,16,2048,16896,2048,16896,1024,16384,2048,16384,2048,False,0,2,b9923_00000,fc27f06306f04dc99f2314d8398b66ba,2026-01-28_21-25-22,1769635522,8.358261346817017,15.8033766746521,2058746,htc-g060,10.137.21.60,15.8033766746521,0,2,33.403730392456055,2048,16896,2048,16896,2016,nan,nan,nan,nan,0,0,[],[],263.248,1.03,497286.877,96.838,5287.173,13.49,2048,16896,2048,16896,2016,47.76666666666666,12.1,0.0825,0.05808269677983627,0.09666666666666668,0.05179890222620026,[],[],"[-1.04485118e+00 -4.33542490e+00 -1.01983488e+00 -3.60202670e-01
 -6.33436799e-01 -1.16638303e-01 -2.67927051e-01 -9.30142999e-01
 -1.38989246e+00  4.60183620e-03 -7.67706096e-01 -4.32617605e-01
 -6.41591132e-01 -1.04410768e-01 -3.75494778e-01 -5.00488877e-01
 -4.54490364e-01 -2.69322824e+00 -4.37779188e-01 -6.49591625e-01
  6.84317350e-02 -2.88267553e-01 -6.00584745e-01  9.20300484e-02
 -2.35376358e-01 -2.62643218e-01 -3.27502668e-01 -6.36495054e-01
 -2.84352303e+00 -2.16255546e-01 -3.61303353e+00 -4.69974709e+00
 -1.37569666e-01 -2.00332308e+00 -4.74679768e-01 -1.01938009e-01
 -7.25060701e-01 -4.56449330e-01 -3.16990852e-01 -3.65531564e-01
 -2.49927425e+00 -5.15899658e-02 -3.58020735e+00  3.16522121e-02
 -8.27292204e-02  2.45191693e-01 -8.37370157e-02 -2.07110286e-01
 -2.95194507e+00 -9.37325954e-02 -5.00488877e-01 -8.99329305e-01
  9.96971130e-03 -5.65895259e-01 -4.50084507e-01 -1.35915160e-01
 -1.19848967e-01 -3.64790440e-01 -5.08589983e-01 -2.23887682e-01
 -3.68921936e-01  6.15828514e-01 -3.67192030e-01 -2.20980740e+00
 -2.40851831e+00 -1.61328173e+00 -1.13303411e+00 -2.37333298e-01
 -5.46600819e-01  1.75356627e-01 -4.72213805e-01  1.25685096e-01
 -4.40369725e-01 -3.65823448e-01 -4.24117422e+00 -6.76620007e-03
 -1.37836576e+00 -6.94563389e-02 -4.78263617e-01 -3.72081280e-01
 -1.12389803e+00 -2.57718563e-01 -2.39805794e+00 -2.15504587e-01
 -3.31094599e+00 -1.13273501e+00 -3.08055282e-01 -4.35430884e-01
 -4.44392443e+00 -6.00584745e-01 -4.64958906e-01 -1.37569666e-01
 -2.15504587e-01  1.92922115e-01 -3.64033818e-01  4.57090139e-02
 -1.96505189e-01 -1.80629015e-01 -6.87101603e-01 -7.22584367e-01
 -2.01344490e-01 -9.92684364e-02 -4.40838575e-01  2.90023088e-02
 -1.97843909e-01 -4.04112160e-01 -3.19498658e-01 -3.64920568e+00
 -2.12726641e+00 -6.36320829e-01 -1.56030762e+00 -1.52946639e+00
 -2.66500294e-01 -8.64272118e-02 -3.22070885e+00 -6.84052825e-01
 -3.44597161e-01 -8.70082259e-01 -5.50525188e-02  2.90929079e-02
 -6.70318961e-01 -1.52946639e+00 -4.21824741e+00 -1.85571003e+00
 -4.40369725e-01 -5.52698255e-01 -5.22600293e-01  2.88473487e-01
 -6.19869232e-01 -7.88796544e-01 -1.13754690e+00 -2.06190205e+00
 -3.23033905e+00 -1.61759138e-01  1.84751272e-01 -3.75812292e-01
 -1.71943188e-01 -3.49552107e+00 -1.38018084e+00 -5.35354495e-01
 -7.22584367e-01 -1.49835050e-01  4.38049912e-01 -1.00254762e+00
 -1.48531437e-01 -3.02556217e-01  1.16395473e-01 -5.31730771e-01
  9.00968313e-02 -6.25800490e-02 -7.74486899e-01 -3.86079645e+00
 -6.55168772e-01 -1.16638303e-01 -1.00611472e+00 -2.40228891e-01
 -6.67355776e-01 -3.66799712e+00  1.26947761e-01 -3.33096564e-01
 -2.55807161e-01  3.76737952e-01 -1.14336920e+00 -2.76193309e+00
 -2.81778634e-01 -5.04641056e-01 -3.32199752e-01 -2.22383928e+00
 -6.10617161e-01 -5.83881760e+00 -7.78908014e-01 -3.02771139e+00
 -6.87101603e-01 -1.90094471e-01 -4.43873501e+00 -3.29969823e-01
 -3.86877441e+00 -1.44503605e+00 -4.55068946e-01 -5.98473907e-01
 -6.93234444e-01 -7.09561825e-01 -4.49881971e-01 -6.85389400e-01
 -6.89374685e-01 -2.10641444e-01  7.77834654e-03 -2.69653976e-01
  1.40123725e-01 -2.86690187e+00 -8.33818555e-01 -1.57706523e+00
 -7.78654516e-01 -1.39478564e-01 -5.22798419e-01 -2.87705183e-01
 -2.66270339e-01 -1.47721553e+00 -6.02054596e-02 -7.35860586e-01
 -1.88182235e-01  4.70505476e-01 -9.66430426e-01 -5.08589983e-01
 -6.29189610e-01 -2.16067016e-01 -2.63469696e-01 -2.06190205e+00
 -2.27315021e+00 -3.66362512e-01 -7.81711578e-01 -2.07120085e+00
 -3.07207346e-01 -8.87797713e-01 -3.68773282e-01  5.51034212e-02
 -1.54422224e-01 -2.88066864e-02 -2.45987916e+00 -1.46384716e+00
 -1.08830452e+00 -1.87272906e-01  1.48360372e-01 -1.14997232e+00
 -1.43051028e-01 -2.98864126e-01 -1.59156203e-01 -2.16222477e+00
 -2.21502304e-01 -2.02127695e-01 -3.24246287e-01 -3.42711997e+00
 -6.64723039e-01 -2.88965583e-01  1.60026550e-02  2.02618718e-01
 -4.10042167e-01 -2.47671843e-01 -8.25019896e-01 -5.15884161e-02
 -1.13344121e+00 -7.26014972e-02 -3.03189206e+00 -2.39374208e+00
  9.64046717e-02 -2.02226639e-01 -5.97463906e-01 -2.64796078e-01
 -2.15504587e-01 -2.38460541e-01 -3.11339796e-01 -6.69245780e-01
 -1.09724712e+00 -2.69250870e-02 -3.43306184e-01 -4.52053010e-01
 -8.16905499e-03 -3.94737422e-01 -6.93584204e-01 -6.87502503e-01
 -3.61008883e-01 -3.47435474e-01 -1.39838076e+00 -1.10191917e+00
 -5.39129436e-01 -3.32758665e-01 -2.08238006e-01 -1.06847978e+00
 -5.38353086e-01 -9.78276730e-02 -1.33059883e+00 -1.30475760e-02
 -1.07775211e+00 -2.23029494e-01 -3.67854834e-01  7.66900778e-02
 -1.45710170e-01 -1.78293228e-01 -1.27262020e+00 -2.44078159e-01
 -3.00349414e-01 -6.16611242e-01 -3.13769674e+00 -8.33548784e-01
 -7.37110674e-01 -1.27850556e+00 -3.60940635e-01 -2.06050754e-01
 -1.73142791e-01 -2.71416187e+00 -2.97302556e+00 -1.03026605e+00
 -3.65942955e-01 -5.60997546e-01 -2.51958728e-01 -3.81935000e-01
 -3.69109154e-01 -1.08607733e+00 -5.61600685e+00 -2.48254681e+00
  3.43825221e-01 -3.45117033e-01 -8.00447345e-01 -1.51606464e+00
 -5.42958736e-01 -7.02426434e-02 -1.41579747e-01 -6.41941667e-01
 -1.12399352e+00 -3.63592029e-01  1.82464361e-01 -3.92508149e-01
 -1.93853140e-01 -1.87171578e-01 -2.31579602e-01 -3.70432198e-01
  2.97517180e-02 -1.27487016e+00 -2.72750497e-01 -5.69812894e-01
 -3.70432198e-01  5.83598614e-02 -3.92508149e-01 -4.07320452e+00
 -5.39427936e-01 -6.89978600e-02 -5.59221554e+00 -1.24195838e+00
 -7.61546433e-01 -2.60439730e+00 -9.77152586e-02 -2.92287946e-01
 -6.99500656e+00  9.66926813e-02 -5.21199465e-01  1.04874492e-01
 -1.85946703e-01 -3.22455907e+00 -4.40646219e+00 -9.42808390e-01
 -5.38611472e-01  2.19901562e-01 -1.77482963e-01 -3.80817747e+00
 -1.47482514e-01 -1.66536808e-01 -2.55281830e+00 -7.36084747e+00
 -1.63439512e-01  8.47388506e-02 -2.39833355e-01 -4.01602936e+00
 -4.88171935e-01 -6.77919686e-01 -2.22432375e-01 -4.57936287e-01
  9.64821577e-02 -1.54911840e+00 -1.16016030e-01  4.38090563e-02
  4.77429628e-02 -8.21146607e-01 -6.02880836e-01 -6.08582377e-01
 -6.08042002e-01 -1.40236616e-02 -3.50317895e-01 -2.07065082e+00
 -2.11220336e+00 -3.52598608e-01 -2.25378156e+00 -3.65117073e+00
 -2.82557011e-02 -3.47467661e-02 -2.05344796e-01 -2.85070300e-01
 -1.30475760e-02 -1.93113327e-01 -3.21927071e-02  4.08763289e-01
 -1.60405278e+00 -1.48932576e-01 -1.74082279e-01 -2.52927065e-01
  3.48242164e-01 -6.22111559e-02 -1.37481689e-01  6.30666018e-02
 -4.76777315e-01 -3.85565937e-01 -3.06213760e+00 -4.68406320e-01
 -2.83499956e-01 -3.76856089e-01 -1.83615088e-01 -1.96458411e+00
 -8.37905407e-02 -3.22344017e+00 -1.17584586e-01 -5.06153762e-01
 -2.69066691e-01 -1.09753728e+00 -7.94864893e-02  1.98504925e-02
 -4.17663038e-01  6.80005550e-03 -3.15659583e-01 -1.75247800e+00
 -4.33867574e-01 -1.42596698e+00 -1.79119205e+00 -1.45642304e+00
 -9.24197674e-01 -2.90045261e-01 -2.01203537e+00 -3.17898333e-01
 -2.28206456e-01 -9.98447537e-01 -4.22832608e-01  4.11090672e-01
 -1.44109201e+00 -6.11742139e-02 -9.39294100e-02 -4.73478854e-01
 -1.31183958e+00 -1.59646153e-01  1.36009932e-01 -3.05552483e-01
 -3.47306430e-01 -2.97961116e-01 -6.29183054e-01  8.77774954e-02
  4.87202406e-03 -3.15783203e-01 -1.47919059e-01  3.96886110e-01
 -2.68630147e-01 -2.97794461e-01 -1.52263761e+00 -1.79686010e+00
 -7.74209142e-01  9.64821577e-02 -2.83574104e-01 -6.87232018e-02
 -1.07075894e+00 -4.35337305e+00 -1.75247800e+00 -3.29599977e-01
 -3.32758665e-01 -3.66177082e-01 -5.37926137e-01  1.98504925e-02
 -3.44559193e-01 -1.40888071e+00 -1.65302062e+00 -1.19731760e+00
 -1.68862343e-02 -1.48976552e+00 -1.05308962e+00  1.21176004e-01
 -4.74934578e-01 -5.25882423e-01 -1.03165364e+00 -1.65873647e-01
 -3.78040552e-01 -3.60940635e-01 -8.42936039e-01 -1.08061397e+00
 -4.01602936e+00 -3.37591946e-01 -8.38701069e-01 -1.11052573e-01
 -5.95955133e-01 -8.08375239e-01 -7.03133583e-01 -1.94052160e+00
 -6.40757203e-01 -1.49145937e+00 -3.34602416e-01 -5.34430623e-01
 -1.70701444e-01  3.13391566e-01  8.62240791e-03 -2.33929157e-01
 -4.65963185e-01  9.88485813e-02  8.03359747e-02 -1.33059883e+00
 -1.74420500e+00 -2.95278311e-01 -5.25742412e-01  2.62128115e-02
 -3.29599977e-01 -2.03076482e-01 -8.80949736e-01 -7.97903538e-01
 -1.16821349e-01 -9.03540254e-02 -1.57469511e-01 -2.02837658e+00
  6.40016794e-02 -5.29534459e-01 -1.87188077e+00 -1.43398190e+00
 -5.19831181e-02 -6.27728105e-02 -1.66536808e-01 -2.85909176e-01
  1.33293748e-01 -2.59173393e-01 -3.12190711e-01 -9.00159001e-01]",-0.8080527782440186,0.5262771844863892,0.001
